date,FF Europe | Reference,FF Europe | Enhanced Value,FF Europe | Momentum,FF Japan | Reference,FF Japan | Enhanced Value,FF Japan | Momentum,FF Asia-Pacific | Reference,FF Asia-Pacific | Enhanced Value,FF Asia-Pacific | Momentum
2007-05-31,0.019700000000000002,0.01575,0.024149999999999998,0.0078,-0.0104,-0.00075,0.0356,0.08025,0.07490000000000001
2007-06-30,0.0024000000000000002,0.0013000000000000002,0.00115,0.0007999999999999999,0.0038499999999999993,0.023549999999999998,0.0273,0.0434,0.05295
2007-07-31,-0.0182,-0.013900000000000001,0.0011,-0.00019999999999999966,0.00020000000000000052,0.0211,0.0171,0.0586,0.04855
2007-08-31,-0.0166,-0.026099999999999998,-0.03015,-0.0338,-0.03825,-0.04295,-0.0378,-0.0846,-0.10879999999999998
2007-09-30,0.0514,0.0366,0.053649999999999996,0.0173,0.004399999999999999,0.038900000000000004,0.1312,0.0928,0.15135
2007-10-31,0.0466,0.041499999999999995,0.0676,0.0039000000000000003,-0.00625,-5.0000000000000565e-05,0.08519999999999998,0.0754,0.09179999999999999
2007-11-30,-0.0369,-0.06315,-0.05155,-0.0195,-0.026299999999999997,-0.05115,-0.0621,-0.051949999999999996,-0.08664999999999999
2007-12-31,-0.0183,-0.0195,-0.0181,-0.037200000000000004,-0.033850000000000005,-0.05045,-0.0047,-0.0118,-0.018349999999999998
2008-01-31,-0.09799999999999999,-0.0945,-0.09375,-0.046900000000000004,-0.025750000000000002,-0.060700000000000004,-0.1061,-0.12075,-0.1645
2008-02-29,0.0209,0.0268,0.03610000000000001,0.0114,0.0129,0.03269999999999999,0.0302,0.024049999999999995,0.07995
2008-03-31,0.0043,0.01345,0.0026499999999999996,-0.0354,-0.013699999999999999,-0.0068000000000000005,-0.0536,-0.07150000000000001,-0.0925
2008-04-30,0.0459,0.03015,0.03825,0.064,0.02885,0.0038000000000000013,0.0737,0.0552,0.08895
2008-05-31,0.0103,0.00415,0.025750000000000002,0.022099999999999998,0.033100000000000004,0.007899999999999999,0.033800000000000004,0.02085,0.07565000000000001
2008-06-30,-0.08510000000000001,-0.08075,-0.04165,-0.06440000000000001,-0.03845,-0.03675,-0.07949999999999999,-0.09104999999999999,-0.0527
2008-07-31,-0.0368,-0.032100000000000004,-0.056,-0.0297,-0.0222,-0.03195,-0.0511,-0.03755,-0.09345
2008-08-31,-0.0444,-0.04145,-0.0667,-0.0423,-0.04479999999999999,-0.03515,-0.0651,-0.08710000000000001,-0.078
2008-09-30,-0.1492,-0.1493,-0.15000000000000002,-0.1035,-0.07025,-0.08945,-0.1756,-0.17360000000000003,-0.20705
2008-10-31,-0.2194,-0.2598,-0.19740000000000002,-0.13470000000000001,-0.09085,-0.08135,-0.2592,-0.27435,-0.2781
2008-11-30,-0.07150000000000001,-0.1008,-0.07425,0.0007999999999999999,0.03295,0.057999999999999996,-0.0613,-0.048,-0.03585
2008-12-31,0.067,0.06080000000000001,0.05764999999999999,0.0857,0.09475,0.09985000000000001,0.0741,0.09110000000000001,0.0566
2009-01-31,-0.1099,-0.11040000000000001,-0.08215,-0.065,-0.0567,-0.053200000000000004,-0.076,-0.05695,-0.056999999999999995
2009-02-28,-0.0995,-0.1048,-0.06770000000000001,-0.1192,-0.13145,-0.1266,-0.047799999999999995,-0.062299999999999994,-0.0375
2009-03-31,0.06960000000000001,0.0772,0.0336,0.013200000000000002,0.02915,-0.027350000000000003,0.10830000000000001,0.05575,0.0531
2009-04-30,0.13679999999999998,0.19285000000000002,0.055099999999999996,0.0806,0.0424,0.0075,0.13959999999999997,0.14300000000000002,0.0885
2009-05-31,0.1286,0.12305,0.098,0.10890000000000001,0.10744999999999999,0.08135,0.18489999999999998,0.2696,0.15039999999999998
2009-06-30,-0.018600000000000002,-0.0137,0.00485,0.0286,0.0561,0.037149999999999996,0.0183,-0.0022,0.0251
2009-07-31,0.1019,0.11124999999999999,0.08655,0.0407,0.0348,0.0199,0.1283,0.15835,0.1275
2009-08-31,0.056600000000000004,0.11155000000000001,0.021750000000000002,0.034100000000000005,0.0432,0.04495,0.016499999999999997,-0.010300000000000002,-0.0005
2009-09-30,0.0544,0.0675,0.0486,-0.0083,-0.023100000000000002,0.0058,0.0871,0.0853,0.08865
2009-10-31,-0.018500000000000003,-0.03255,-0.0008499999999999996,-0.0229,-0.01915,-0.027950000000000003,0.0125,0.03665,0.028700000000000003
2009-11-30,0.03,0.01365,0.0292,-0.02,-0.0596,-0.060250000000000005,0.0265,0.017100000000000004,0.036199999999999996
2009-12-31,0.009499999999999998,-0.00605,9.999999999999983e-05,0.0023,0.029999999999999995,0.02935,0.0246,0.03215,0.03045
2010-01-31,-0.0528,-0.0417,-0.03635,0.023399999999999997,0.031549999999999995,0.0144,-0.0625,-0.049550000000000004,-0.05405
2010-02-28,-0.021,-0.033600000000000005,-0.0287,0.0076,0.00435,0.00085,0.0263,0.02895,0.021750000000000002
2010-03-31,0.06420000000000001,0.0848,0.09125,0.048400000000000006,0.07955,0.06545,0.0766,0.07755000000000001,0.07894999999999999
2010-04-30,-0.0165,-0.009850000000000001,0.0006000000000000016,0.0054,0.0379,0.029650000000000003,0.0077,0.00915,0.02385
2010-05-31,-0.12040000000000001,-0.1418,-0.12435,-0.07919999999999999,-0.09409999999999999,-0.08710000000000001,-0.1221,-0.1233,-0.1537
2010-06-30,-0.0097,-0.01925,-0.009,-0.0063,-0.018150000000000003,-0.01575,-0.0019,0.0045000000000000005,-0.027200000000000002
2010-07-31,0.1189,0.14285,0.11785000000000001,0.0295,0.020050000000000002,0.03475,0.09570000000000001,0.0803,0.08815
2010-08-31,-0.042499999999999996,-0.0576,-0.02905,-0.026,-0.02945,-0.03535,-0.0078000000000000005,-0.0012000000000000001,0.021699999999999997
2010-09-30,0.11570000000000001,0.11554999999999999,0.14140000000000003,0.04700000000000001,0.03605,0.05360000000000001,0.12849999999999998,0.14485,0.12824999999999998
2010-10-31,0.04990000000000001,0.05165,0.05205,0.0124,-0.007000000000000001,-0.003599999999999999,0.03710000000000001,0.038349999999999995,0.0499
2010-11-30,-0.0802,-0.10114999999999999,-0.036500000000000005,0.019799999999999998,0.024650000000000002,0.02205,-0.0114,0.00215,0.02
2010-12-31,0.0905,0.10139999999999999,0.10915,0.0756,0.09889999999999999,0.09595000000000001,0.0677,0.06005,0.0843
2011-01-31,0.0369,0.0683,0.01475,0.0041,0.0158,0.0225,-0.0078000000000000005,0.0074,-0.00485
2011-02-28,0.0307,0.0306,0.02545,0.048400000000000006,0.050699999999999995,0.0529,-0.0006000000000000001,-0.0238,0.0019499999999999986
2011-03-31,-0.0016,-0.0035499999999999993,0.014249999999999999,-0.0866,-0.06775,-0.07335,0.0209,0.00985,0.017099999999999997
2011-04-30,0.0814,0.07305,0.08990000000000001,0.0078000000000000005,-0.004850000000000001,0.016399999999999998,0.04769999999999999,0.0329,0.05450000000000001
2011-05-31,-0.030600000000000002,-0.0403,-0.02865,-0.016200000000000003,-0.02335,-0.014849999999999999,-0.0253,-0.019999999999999997,-0.02015
2011-06-30,-0.020499999999999997,-0.02365,-0.01655,0.0252,0.04515,0.030399999999999996,-0.0232,-0.04245,-0.04775
2011-07-31,-0.0333,-0.055499999999999994,-0.0274,0.0403,0.0405,0.048350000000000004,0.0129,0.0142,0.0477
2011-08-31,-0.10089999999999999,-0.11635000000000001,-0.10835,-0.075,-0.05025,-0.07225,-0.06659999999999999,-0.09540000000000001,-0.0821
2011-09-30,-0.1161,-0.12880000000000003,-0.1358,-0.0046,0.0151,-0.0344,-0.15789999999999998,-0.15945,-0.19405
2011-10-31,0.1097,0.0876,0.10185,-0.011899999999999999,-0.0324,-0.01155,0.1398,0.1251,0.13055
2011-11-30,-0.0484,-0.07835,-0.03695,-0.0378,-0.027000000000000003,-0.0295,-0.0653,-0.06924999999999999,-0.0413
2011-12-31,-0.022000000000000002,-0.034600000000000006,-0.0126,0.0125,0.02625,0.02515,-0.0104,-0.00835,-0.014350000000000002
2012-01-31,0.056799999999999996,0.07545,0.0376,0.042800000000000005,0.06515,0.0445,0.0986,0.0986,0.0708
2012-02-29,0.0641,0.06705,0.06670000000000001,0.035,0.019700000000000002,-0.0142,0.0528,0.0758,0.057499999999999996
2012-03-31,0.0002,-0.00305,0.01625,0.0141,0.012400000000000001,0.0295,-0.0216,-0.026099999999999998,0.0132
2012-04-30,-0.0223,-0.045000000000000005,0.013600000000000001,-0.0178,-0.015199999999999998,0.0119,0.0116,0.007600000000000001,0.0066500000000000005
2012-05-31,-0.1231,-0.1346,-0.0927,-0.084,-0.0868,-0.07300000000000001,-0.1141,-0.0941,-0.09319999999999999
2012-06-30,0.0713,0.0767,0.0434,0.0471,0.0576,0.0474,0.0447,0.03215,0.0466
2012-07-31,0.005600000000000001,-0.01535,0.0176,-0.0183,-0.03905,0.00945,0.047599999999999996,0.03295,0.045849999999999995
2012-08-31,0.0451,0.06655,0.03745,-0.0064,-0.021599999999999998,0.007299999999999999,0.011499999999999998,0.01725,0.02615
2012-09-30,0.035,0.059250000000000004,0.040999999999999995,0.0228,0.0314,0.025750000000000002,0.044700000000000004,0.06795,0.0465
2012-10-31,0.0167,0.0281,0.02275,-0.0189,-0.02505,-0.0163,0.0178,0.0106,0.0175
2012-11-30,0.0228,0.0128,0.0243,0.0172,0.0173,0.014199999999999999,0.0162,0.0269,0.03155
2012-12-31,0.0339,0.060450000000000004,0.0404,0.038400000000000004,0.0715,0.026550000000000004,0.028499999999999998,0.039400000000000004,0.03405
2013-01-31,0.062,0.08610000000000001,0.06535,0.0378,0.04525,0.065,0.0554,0.07485,0.07200000000000001
2013-02-28,-0.024900000000000002,-0.03609999999999999,-0.0008000000000000004,0.0286,0.0279,0.0377,0.0115,0.0039000000000000007,0.01725
2013-03-31,-0.0054,-0.03395,-0.0002999999999999999,0.055,0.05700000000000001,0.10615,-0.0031,-0.01805,0.0175
2013-04-30,0.0416,0.0595,0.0436,0.0895,0.09340000000000001,0.12419999999999999,0.0246,0.00885,0.028599999999999997
2013-05-31,0.0105,0.033350000000000005,0.0179,-0.053,-0.0698,-0.08275,-0.062,-0.02445,-0.06465000000000001
2013-06-30,-0.0464,-0.05255,-0.035449999999999995,0.0083,-0.0017000000000000001,-0.025350000000000004,-0.0622,-0.057150000000000006,-0.05564999999999999
2013-07-31,0.0745,0.08485,0.09095,0.014199999999999999,0.025750000000000002,0.0416,0.0347,0.026550000000000004,0.05159999999999999
2013-08-31,-0.006999999999999999,0.00895,-0.0041,-0.0255,-0.0218,-0.042550000000000004,-0.0022,-0.0006000000000000003,0.01725
2013-09-30,0.0705,0.07755000000000001,0.08915000000000001,0.08789999999999999,0.10275000000000001,0.13574999999999998,0.0678,0.06175,0.08165
2013-10-31,0.0449,0.06659999999999999,0.0553,-0.0023,-0.00645,-0.01105,0.0349,0.01795,0.0357
2013-11-30,0.013300000000000001,0.0126,0.02995,0.0108,0.0012499999999999994,0.00775,-0.022099999999999998,-0.006500000000000001,0.00845
2013-12-31,0.023700000000000002,0.02435,0.033299999999999996,0.008,0.0131,0.01735,-0.002,0.0010999999999999994,0.025
2014-01-31,-0.030299999999999997,-0.003749999999999998,-0.00010000000000000026,-0.026600000000000002,-0.010849999999999999,-0.017449999999999997,-0.0444,-0.0298,-0.01805
2014-02-28,0.0742,0.0786,0.0862,-0.005600000000000001,-0.0138,-0.02785,0.054900000000000004,0.04255,0.05945
2014-03-31,-0.0054,0.003800000000000001,-0.012549999999999999,-0.0116,-0.0020999999999999994,-0.02055,0.0166,0.00535,-0.008900000000000002
2014-04-30,0.0177,0.009999999999999998,-0.01175,-0.0233,-0.0221,-0.03505,0.014199999999999999,0.0103,-0.0225
2014-05-31,0.0077,0.0027,0.00255,0.0379,0.03,0.02785,0.0175,0.025299999999999996,0.02355
2014-06-30,-0.0012,-0.012,-0.0002999999999999999,0.0576,0.0722,0.07415000000000001,0.0013,0.01145,0.01195
2014-07-31,-0.040999999999999995,-0.03755,-0.047200000000000006,0.0077,0.006,0.03185,0.0332,0.048850000000000005,0.03135
2014-08-31,-0.0002,-0.0087,-0.0056500000000000005,-0.0199,-0.005749999999999998,0.005199999999999999,-0.0014000000000000002,0.0047,-0.01075
2014-09-30,-0.0379,-0.0496,-0.0382,-0.0105,-0.0201,-0.01855,-0.0815,-0.05814999999999999,-0.07579999999999999
2014-10-31,-0.027000000000000003,-0.04845,-0.030650000000000004,-0.0213,-0.0346,-0.03165,0.0356,0.00915,0.01625
2014-11-30,0.0212,0.004399999999999999,0.012,-0.0005,-0.00905,-0.0125,-0.027200000000000002,-0.007350000000000001,-0.0014
2014-12-31,-0.037000000000000005,-0.04175,-0.0204,-0.0085,0.00455,0.0026500000000000004,-0.031,-0.0298,-0.025849999999999998
2015-01-31,-0.0031,-0.030899999999999997,0.00445,0.027999999999999997,0.025849999999999998,0.040400000000000005,0.0038,0.024800000000000003,0.012450000000000001
2015-02-28,0.0621,0.0774,0.0545,0.0542,0.054799999999999995,0.020050000000000002,0.0325,0.007250000000000001,0.028749999999999998
2015-03-31,-0.022799999999999997,-0.025349999999999998,-0.0158,0.019,0.0014000000000000002,0.01925,-0.0083,0.0007000000000000001,0.029900000000000003
2015-04-30,0.0479,0.059,0.04635,0.0349,0.052199999999999996,0.0165,0.0622,0.1266,0.15285
2015-05-31,-0.0015,-0.00805,0.017849999999999998,0.0089,0.010250000000000002,-0.0008,-0.0155,0.02705,0.05615
2015-06-30,-0.028399999999999998,-0.021,-0.017050000000000003,-0.0068000000000000005,0.0015000000000000005,0.0086,-0.0447,-0.04214999999999999,-0.026500000000000003
2015-07-31,0.0239,0.0067,0.036599999999999994,0.0092,-0.0004999999999999996,0.005200000000000001,-0.0345,-0.0744,-0.09819999999999998
2015-08-31,-0.0602,-0.05205,-0.0387,-0.053,-0.04265,-0.0484,-0.1081,-0.10805,-0.1216
2015-09-30,-0.042699999999999995,-0.0605,-0.024050000000000002,-0.0621,-0.0486,-0.05295,-0.030899999999999997,-0.01755,0.0021999999999999997
2015-10-31,0.061900000000000004,0.0444,0.041800000000000004,0.0926,0.07375000000000001,0.06035,0.073,0.07319999999999999,0.05885
2015-11-30,-0.0149,-0.02745,-0.00285,-0.0016,-0.0037999999999999996,0.015,-0.0208,-0.023,5.000000000000143e-05
2015-12-31,-0.018500000000000003,-0.013150000000000002,0.01265,0.0043,0.004399999999999999,0.01705,0.018899999999999997,0.0105,0.0337
2016-01-31,-0.0642,-0.0809,-0.07085,-0.0757,-0.08565,-0.05885,-0.09019999999999999,-0.09935000000000001,-0.10880000000000001
2016-02-29,-0.016900000000000002,-0.0113,-0.0145,-0.019200000000000002,-0.035250000000000004,-0.01135,0.007699999999999999,0.024350000000000004,0.0076500000000000005
2016-03-31,0.06720000000000001,0.07615000000000001,0.0747,0.0508,0.05550000000000001,0.07594999999999999,0.1067,0.1003,0.07985
2016-04-30,0.023899999999999998,0.04445,0.0106,0.0515,0.052199999999999996,0.04305,0.014499999999999999,0.02495,0.015349999999999999
2016-05-31,-0.0037,-0.01375,0.0187,-0.0103,-0.01105,0.0048,-0.0178,-0.0238,0.0009
2016-06-30,-0.0499,-0.07085,-0.0334,-0.024500000000000004,-0.033850000000000005,0.022850000000000002,0.0046,0.0115,0.02225
2016-07-31,0.0446,0.05215,0.0538,0.0674,0.0897,0.0242,0.0589,0.05115,0.0712
2016-08-31,0.008,0.023600000000000003,0.010000000000000002,-0.011499999999999998,0.006199999999999999,-0.0617,-0.004300000000000001,0.01025,-0.00995
2016-09-30,0.0097,0.012,0.02915,0.026899999999999997,0.02555,0.0653,0.027,0.0351,0.02425
2016-10-31,-0.030600000000000002,0.0033500000000000005,-0.03395,0.0162,0.037250000000000005,-0.0005,-0.014299999999999998,0.00315,-0.01865
2016-11-30,-0.024900000000000002,-0.013000000000000001,-0.02645,-0.0387,-0.010150000000000001,-0.07565,-0.0028,-0.0084,-0.0305
2016-12-31,0.0475,0.0548,0.034350000000000006,0.013800000000000002,0.022650000000000003,0.0056,-0.018699999999999998,-0.02035,-0.0226
2017-01-31,0.0288,0.0391,0.050850000000000006,0.0387,0.04725,0.062400000000000004,0.0594,0.0699,0.07164999999999999
2017-02-28,0.007200000000000001,-0.00845,-0.00010000000000000026,0.011699999999999999,0.028650000000000002,0.0216,0.0227,0.02565,0.00575
2017-03-31,0.043,0.038849999999999996,0.036250000000000004,0.0087,-0.0002999999999999999,0.025,0.0285,0.01565,0.0206
2017-04-30,0.0468,0.0426,0.05545,0.013000000000000001,0.0047,0.003200000000000001,0.0032,0.00075,-0.010299999999999998
2017-05-31,0.05090000000000001,0.04605,0.047700000000000006,0.030100000000000002,0.0093,0.0477,-0.0015,0.0058,-0.00495
2017-06-30,-0.0061,0.009899999999999999,0.006999999999999999,0.012299999999999998,0.02735,0.0208,0.0197,0.006500000000000001,0.015349999999999999
2017-07-31,0.0356,0.0518,0.05205,0.024,0.029,0.033100000000000004,0.032799999999999996,0.037849999999999995,0.0368
2017-08-31,0.002,-0.0008500000000000001,0.00805,0.0039,0.012750000000000001,0.019750000000000004,0.0068,0.010799999999999999,0.0117
2017-09-30,0.028100000000000003,0.030449999999999998,0.032,0.018000000000000002,0.029699999999999997,0.0275,-0.0012,0.006100000000000001,0.01455
2017-10-31,0.0068,0.00165,0.00755,0.0421,0.03275,0.0422,0.0161,0.031200000000000002,0.0388
2017-11-30,0.0007,0.007949999999999999,-0.00215,0.0268,0.01795,0.027200000000000002,0.0108,0.000700000000000001,0.008150000000000001
2017-12-31,0.0156,0.025300000000000003,0.01305,0.0138,0.034600000000000006,0.0239,0.0312,0.019000000000000003,0.04105
2018-01-31,0.056299999999999996,0.06615,0.07250000000000001,0.0452,0.0388,0.06305,0.0423,0.05625,0.042050000000000004
2018-02-28,-0.0524,-0.05085,-0.0441,-0.0133,-0.01725,-0.010700000000000001,-0.0304,-0.033850000000000005,-0.023399999999999997
2018-03-31,-0.0059,-0.01475,-0.0119,-0.0137,-0.029,-0.017750000000000002,-0.0324,-0.0204,-0.02545
2018-04-30,0.023400000000000004,0.0283,0.025999999999999995,0.004200000000000001,0.014450000000000001,-0.02275,0.019700000000000002,0.0114,0.008600000000000002
2018-05-31,-0.0259,-0.04844999999999999,-0.01,-0.0118,-0.0282,0.013450000000000002,0.004,-0.0075,0.0109
2018-06-30,-0.0078,-0.01755,-0.013149999999999998,-0.0242,-0.03465,-0.03455,-0.0286,-0.04794999999999999,-0.04385
2018-07-31,0.0285,0.02465,0.0178,0.00030000000000000014,0.00685,-0.0176,0.0133,0.005850000000000001,-0.0030500000000000006
2018-08-31,-0.0249,-0.03325,-0.0081,-0.0027,-0.01115,0.0062499999999999995,-0.0227,-0.0308,-0.02515
2018-09-30,0.0027,0.01085,0.0079,0.0293,0.0269,0.026850000000000002,-0.006699999999999999,-0.00235,-0.009899999999999999
2018-10-31,-0.08349999999999999,-0.08274999999999999,-0.1051,-0.0863,-0.07164999999999999,-0.11695,-0.0921,-0.07685,-0.10515
2018-11-30,-0.011300000000000001,-0.018099999999999998,-0.0324,0.0101,-0.0029000000000000007,0.01235,0.0354,0.02515,0.01215
2018-12-31,-0.044,-0.041249999999999995,-0.036000000000000004,-0.0711,-0.07355,-0.0853,-0.024100000000000003,-0.027,-0.027450000000000002
2019-01-31,0.064,0.06185,0.05895,0.0542,0.046150000000000004,0.03615,0.0661,0.0663,0.04725
2019-02-28,0.031100000000000003,0.0209,0.0212,0.004699999999999999,0.0005999999999999998,0.01845,0.035300000000000005,0.0237,0.0313
2019-03-31,0.007699999999999999,-0.01015,0.02105,0.0036,-0.0062499999999999995,0.0073,0.0094,0.0219,0.024749999999999998
2019-04-30,0.0391,0.0339,0.0245,0.014199999999999999,0.0024999999999999996,-0.0016000000000000003,0.0182,0.00575,0.02315
2019-05-31,-0.0513,-0.0491,-0.00815,-0.0359,-0.040350000000000004,-0.01725,-0.0409,-0.057800000000000004,-0.021699999999999997
2019-06-30,0.060500000000000005,0.04145,0.049,0.026899999999999997,0.0234,0.0196,0.052500000000000005,0.03535,0.04925
2019-07-31,-0.023700000000000002,-0.029750000000000002,-0.0179,0.0053,-0.003499999999999998,0.0078,-0.012499999999999999,-0.021099999999999997,-0.0031999999999999997
2019-08-31,-0.0224,-0.035750000000000004,-0.011000000000000001,-0.0112,-0.03585,-0.013349999999999999,-0.061099999999999995,-0.07005,-0.0517
2019-09-30,0.023299999999999998,0.037849999999999995,0.01095,0.040100000000000004,0.05565,0.0207,0.013399999999999999,0.0184,0.015000000000000001
2019-10-31,0.0342,0.03955,0.03105,0.049800000000000004,0.06155,0.0327,0.0296,0.0223,0.02805
2019-11-30,0.0189,0.0176,0.033100000000000004,0.0079,0.0072499999999999995,0.0236,-0.0007000000000000001,-0.0049499999999999995,-0.009499999999999998
2019-12-31,0.0421,0.0565,0.06334999999999999,0.022199999999999998,0.0291,0.0319,0.0313,0.042550000000000004,0.04755
2020-01-31,-0.0242,-0.03895,-0.008050000000000002,-0.0192,-0.03805,-0.025249999999999998,-0.0274,-0.0504,-0.010849999999999999
2020-02-29,-0.0886,-0.09065,-0.084,-0.0997,-0.11495,-0.128,-0.0667,-0.05055,-0.0917
2020-03-31,-0.15319999999999998,-0.23275,-0.14115,-0.0509,-0.0732,-0.03375,-0.18959999999999996,-0.1785,-0.2055
2020-04-30,0.067,0.06709999999999999,0.09595,0.0496,0.03345,0.064,0.1112,0.09445,0.16375
2020-05-31,0.0544,0.03615,0.0628,0.0644,0.049100000000000005,0.0667,0.0033,-0.023100000000000002,0.03995
2020-06-30,0.0405,0.0465,0.04295,-0.0021000000000000003,-0.0213,0.019799999999999998,0.07590000000000001,0.0709,0.0869
2020-07-31,0.04000000000000001,0.02075,0.08015,-0.0197,-0.045149999999999996,0.0016499999999999987,0.023299999999999998,-0.001299999999999999,0.07239999999999999
2020-08-31,0.049600000000000005,0.055749999999999994,0.067,0.0786,0.09445,0.048949999999999994,0.0643,0.0465,0.09575
2020-09-30,-0.0296,-0.04915,-0.01065,0.022199999999999998,0.015349999999999999,0.050699999999999995,-0.0497,-0.034949999999999995,-0.03445
2020-10-31,-0.047099999999999996,-0.04105,-0.03605,-0.0198,-0.02955,-0.0284,-0.00019999999999999998,-0.00325,0.00415
2020-11-30,0.1663,0.23270000000000002,0.11689999999999999,0.10930000000000001,0.06405,0.0963,0.13529999999999998,0.13175,0.09140000000000001
2020-12-31,0.0568,0.0681,0.08885,0.04000000000000001,0.042,0.01985,0.0526,0.03065,0.0986
2021-01-31,-0.0125,-0.010249999999999999,0.008849999999999998,-0.0123,-0.0018000000000000004,-0.0329,0.0116,0.030950000000000002,0.0594
2021-02-28,0.026000000000000002,0.06810000000000001,0.0239,0.011399999999999999,0.04435,-0.0228,0.0387,0.07135,0.0534
2021-03-31,0.0318,0.04255,0.014950000000000001,0.0144,0.04875,0.002049999999999998,0.011399999999999999,0.026850000000000002,-0.0207
2021-04-30,0.0529,0.046099999999999995,0.06555,-0.0158,-0.0263,-0.0073999999999999995,0.0434,0.044500000000000005,0.0915
2021-05-31,0.0452,0.05305,0.04405,0.0086,0.01225,-0.01415,0.0175,0.0148,-0.010349999999999998
2021-06-30,-0.0166,-0.03715,-0.022099999999999998,0.0006,-0.012350000000000002,0.0065499999999999985,-0.0087,-0.00655,-0.005849999999999999
2021-07-31,0.0209,0.0071,0.0346,-0.0109,0.0072000000000000015,-0.015099999999999999,-0.0274,-0.023149999999999997,-0.0339
2021-08-31,0.014499999999999999,0.018500000000000003,0.01865,0.0286,0.015449999999999998,0.021400000000000002,0.01,0.009049999999999999,0.0629
2021-09-30,-0.0499,-0.023850000000000003,-0.05875,0.0298,0.0329,0.03185,-0.0393,-0.01895,-0.03325
2021-10-31,0.042,0.0363,0.04685,-0.0382,-0.04725,-0.025849999999999998,0.038599999999999995,0.044050000000000006,0.05255
2021-11-30,-0.0429,-0.05985,-0.053649999999999996,-0.0292,-0.05265,-0.0323,-0.056799999999999996,-0.057499999999999996,-0.059399999999999994
2021-12-31,0.0517,0.05325,0.04215,0.0131,0.037599999999999995,0.016149999999999998,0.022500000000000003,0.030700000000000005,0.014600000000000002
2022-01-31,-0.053899999999999997,0.0031499999999999983,-0.0887,-0.051399999999999994,0.00345,-0.08474999999999999,-0.049699999999999994,-0.006200000000000001,-0.1001
2022-02-28,-0.0377,-0.03675,-0.039749999999999994,-0.003,0.022,-0.006499999999999999,0.0163,0.00845,0.008450000000000001
2022-03-31,-0.0033,-0.0016500000000000004,0.014950000000000001,-0.0154,-0.03305,-0.0139,0.051,0.037849999999999995,0.06670000000000001
2022-04-30,-0.058600000000000006,-0.0547,-0.0578,-0.08470000000000001,-0.0728,-0.0874,-0.051699999999999996,-0.02135,-0.0378
2022-05-31,0.013,0.03755,0.0040999999999999995,0.0129,0.0169,0.02035,-0.0049,-0.00215,-0.0168
2022-06-30,-0.1026,-0.12304999999999999,-0.09415,-0.0676,-0.0452,-0.06595000000000001,-0.07369999999999999,-0.05495,-0.1154
2022-07-31,0.0534,0.02445,0.03485,0.0575,0.0342,0.04825,0.0316,0.011300000000000001,0.049199999999999994
2022-08-31,-0.0649,-0.0348,-0.0349,-0.0292,-0.0192,-0.0093,-0.0088,-0.006750000000000001,0.01455
2022-09-30,-0.0965,-0.1021,-0.09575,-0.09079999999999999,-0.07465,-0.07869999999999999,-0.1031,-0.08325,-0.0984
2022-10-31,0.0689,0.08355,0.06365000000000001,0.0218,0.0004500000000000003,0.01535,-0.0102,-0.03015,-0.022149999999999996
2022-11-30,0.12930000000000003,0.11465,0.09565000000000001,0.1049,0.1164,0.10675000000000001,0.1447,0.0922,0.12395
2022-12-31,-0.0076,0.011099999999999999,0.012450000000000001,0.005,0.0538,0.03185,0.011200000000000002,0.0457,-0.00685
2023-01-31,0.08480000000000001,0.08595,0.0557,0.0508,0.044300000000000006,0.03155,0.07440000000000001,0.044349999999999994,0.07185
2023-02-28,-0.0103,0.0131,-0.0026,-0.036199999999999996,-0.00745,-0.0238,-0.0629,-0.04675,-0.0628
2023-03-31,0.024,-0.03235,0.004549999999999999,0.0433,0.018600000000000002,0.03385,0.0047,-0.0011,0.013300000000000001
2023-04-30,0.038500000000000006,0.042649999999999993,0.030100000000000002,0.0007999999999999995,0.011550000000000001,-0.0066,0.0034,0.0010500000000000006,0.00425
2023-05-31,-0.0534,-0.052199999999999996,-0.03445,0.008799999999999999,-0.01685,-0.00595,-0.05620000000000001,-0.04285,-0.058800000000000005
2023-06-30,0.046,0.050699999999999995,0.045700000000000005,0.03949999999999999,0.0481,0.044399999999999995,0.0354,0.0226,0.03745
2023-07-31,0.029,0.049100000000000005,0.0234,0.0289,0.05935,0.02815,0.040900000000000006,0.0368,0.0398
2023-08-31,-0.041499999999999995,-0.036449999999999996,-0.03945,-0.0178,0.00145,-0.013550000000000001,-0.0605,-0.058649999999999994,-0.050699999999999995
2023-09-30,-0.045399999999999996,-0.032100000000000004,-0.0561,-0.0204,0.0215,-0.0163,-0.031100000000000003,-0.019949999999999996,-0.03665
2023-10-31,-0.03900000000000001,-0.047200000000000006,-0.04215,-0.044899999999999995,-0.03765,-0.052500000000000005,-0.045799999999999993,-0.03665,-0.04805
2023-11-30,0.09650000000000002,0.09465,0.10894999999999999,0.0794,0.0482,0.0834,0.0519,0.0284,0.057
2023-12-31,0.0549,0.07089999999999999,0.04965,0.0477,0.0442,0.04385,0.0828,0.05990000000000001,0.07665
2024-01-31,-0.010900000000000002,-0.02305,-0.0010999999999999998,0.0306,0.035199999999999995,0.04665,-0.045399999999999996,-0.046700000000000005,-0.032299999999999995
2024-02-29,0.0169,0.0009500000000000003,0.0256,0.0291,0.0179,0.054400000000000004,0.015099999999999999,0.018349999999999998,0.0493
